stfid00,block,ward,stfid00_bg,blockgr,tract,cntynme,mcdnme,placenme,neighbor,district,SIA,geonei,geoname,buck_zone
390351016002001,1016.00-2001,18,390351016002,1016.00-2,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016002002,1016.00-2002,18,390351016002,1016.00-2,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016002003,1016.00-2003,18,390351016002,1016.00-2,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016002004,1016.00-2004,18,390351016002,1016.00-2,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016002005,1016.00-2005,18,390351016002,1016.00-2,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016002006,1016.00-2006,18,390351016002,1016.00-2,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016002007,1016.00-2007,18,390351016002,1016.00-2,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016002008,1016.00-2008,18,390351016002,1016.00-2,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016002009,1016.00-2009,18,390351016002,1016.00-2,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016002010,1016.00-2010,18,390351016002,1016.00-2,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016002011,1016.00-2011,18,390351016002,1016.00-2,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016003000,1016.00-3000,18,390351016003,1016.00-3,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016003001,1016.00-3001,18,390351016003,1016.00-3,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016003002,1016.00-3002,18,390351016003,1016.00-3,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016003003,1016.00-3003,18,390351016003,1016.00-3,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016003004,1016.00-3004,18,390351016003,1016.00-3,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016003005,1016.00-3005,18,390351016003,1016.00-3,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016003006,1016.00-3006,18,390351016003,1016.00-3,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016003007,1016.00-3007,18,390351016003,1016.00-3,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016003008,1016.00-3008,18,390351016003,1016.00-3,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351016003009,1016.00-3009,18,390351016003,1016.00-3,1016,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017001000,1017.00-1000,18,390351017001,1017.00-1,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017001001,1017.00-1001,18,390351017001,1017.00-1,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017001002,1017.00-1002,18,390351017001,1017.00-1,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017001003,1017.00-1003,18,390351017001,1017.00-1,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017001004,1017.00-1004,18,390351017001,1017.00-1,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017001005,1017.00-1005,18,390351017001,1017.00-1,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017001006,1017.00-1006,18,390351017001,1017.00-1,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017001007,1017.00-1007,18,390351017001,1017.00-1,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017001008,1017.00-1008,18,390351017001,1017.00-1,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017001009,1017.00-1009,18,390351017001,1017.00-1,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017002000,1017.00-2000,17,390351017002,1017.00-2,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017002001,1017.00-2001,18,390351017002,1017.00-2,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017002002,1017.00-2002,18,390351017002,1017.00-2,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017002003,1017.00-2003,18,390351017002,1017.00-2,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017002004,1017.00-2004,18,390351017002,1017.00-2,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017002005,1017.00-2005,18,390351017002,1017.00-2,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017002006,1017.00-2006,18,390351017002,1017.00-2,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017002007,1017.00-2007,18,390351017002,1017.00-2,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017002008,1017.00-2008,18,390351017002,1017.00-2,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017002009,1017.00-2009,18,390351017002,1017.00-2,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017002010,1017.00-2010,17,390351017002,1017.00-2,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017002011,1017.00-2011,17,390351017002,1017.00-2,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003000,1017.00-3000,17,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003001,1017.00-3001,17,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003002,1017.00-3002,18,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003003,1017.00-3003,18,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003004,1017.00-3004,18,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003005,1017.00-3005,18,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003006,1017.00-3006,18,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003007,1017.00-3007,18,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003008,1017.00-3008,18,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003009,1017.00-3009,18,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003010,1017.00-3010,18,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003011,1017.00-3011,17,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003012,1017.00-3012,18,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003013,1017.00-3013,18,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003014,1017.00-3014,18,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003015,1017.00-3015,18,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003016,1017.00-3016,18,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003017,1017.00-3017,18,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003018,1017.00-3018,18,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351017003019,1017.00-3019,18,390351017003,1017.00-3,1017,Cuyahoga,Cleveland city,Cleveland city,Cudell,1,,Cudell,Ohio City,
390351018001000,1018.00-1000,17,390351018001,1018.00-1,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,Detroit-Shoreway,Detroit-Shoreway,Central - Downtown - West,
390351018001001,1018.00-1001,17,390351018001,1018.00-1,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,Detroit-Shoreway,Detroit-Shoreway,Central - Downtown - West,
390351018001002,1018.00-1002,17,390351018001,1018.00-1,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,Detroit-Shoreway,Detroit-Shoreway,Central - Downtown - West,
390351018001003,1018.00-1003,17,390351018001,1018.00-1,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,Detroit-Shoreway,Detroit-Shoreway,Central - Downtown - West,
390351018001004,1018.00-1004,17,390351018001,1018.00-1,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,Detroit-Shoreway,Detroit-Shoreway,Central - Downtown - West,
390351018001005,1018.00-1005,17,390351018001,1018.00-1,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,Detroit-Shoreway,Detroit-Shoreway,Central - Downtown - West,
390351018001006,1018.00-1006,17,390351018001,1018.00-1,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018001007,1018.00-1007,17,390351018001,1018.00-1,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018001008,1018.00-1008,17,390351018001,1018.00-1,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018001009,1018.00-1009,17,390351018001,1018.00-1,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018001010,1018.00-1010,17,390351018001,1018.00-1,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018001011,1018.00-1011,17,390351018001,1018.00-1,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018001012,1018.00-1012,17,390351018001,1018.00-1,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018001013,1018.00-1013,17,390351018001,1018.00-1,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018001014,1018.00-1014,17,390351018001,1018.00-1,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018001015,1018.00-1015,17,390351018001,1018.00-1,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002000,1018.00-2000,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002001,1018.00-2001,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002002,1018.00-2002,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002003,1018.00-2003,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002004,1018.00-2004,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002005,1018.00-2005,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002006,1018.00-2006,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002007,1018.00-2007,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002008,1018.00-2008,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002009,1018.00-2009,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002010,1018.00-2010,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002011,1018.00-2011,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002012,1018.00-2012,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002013,1018.00-2013,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002014,1018.00-2014,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002015,1018.00-2015,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002016,1018.00-2016,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002017,1018.00-2017,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002018,1018.00-2018,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018002019,1018.00-2019,17,390351018002,1018.00-2,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018003000,1018.00-3000,17,390351018003,1018.00-3,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018003001,1018.00-3001,17,390351018003,1018.00-3,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018003002,1018.00-3002,17,390351018003,1018.00-3,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018003003,1018.00-3003,17,390351018003,1018.00-3,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018003004,1018.00-3004,17,390351018003,1018.00-3,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018003005,1018.00-3005,17,390351018003,1018.00-3,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018003006,1018.00-3006,17,390351018003,1018.00-3,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351018003007,1018.00-3007,17,390351018003,1018.00-3,1018,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019001000,1019.00-1000,17,390351019001,1019.00-1,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,Detroit-Shoreway,Detroit-Shoreway,Central - Downtown - West,
390351019001001,1019.00-1001,17,390351019001,1019.00-1,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019001002,1019.00-1002,17,390351019001,1019.00-1,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019001003,1019.00-1003,17,390351019001,1019.00-1,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019001004,1019.00-1004,17,390351019001,1019.00-1,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019001005,1019.00-1005,17,390351019001,1019.00-1,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019001006,1019.00-1006,17,390351019001,1019.00-1,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019002000,1019.00-2000,17,390351019002,1019.00-2,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019002001,1019.00-2001,17,390351019002,1019.00-2,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019002002,1019.00-2002,17,390351019002,1019.00-2,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019002003,1019.00-2003,17,390351019002,1019.00-2,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019002004,1019.00-2004,17,390351019002,1019.00-2,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019002005,1019.00-2005,17,390351019002,1019.00-2,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019002006,1019.00-2006,17,390351019002,1019.00-2,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019002007,1019.00-2007,17,390351019002,1019.00-2,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019002008,1019.00-2008,17,390351019002,1019.00-2,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019002009,1019.00-2009,17,390351019002,1019.00-2,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019002010,1019.00-2010,17,390351019002,1019.00-2,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019002011,1019.00-2011,17,390351019002,1019.00-2,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019002012,1019.00-2012,17,390351019002,1019.00-2,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351019002013,1019.00-2013,17,390351019002,1019.00-2,1019,Cuyahoga,Cleveland city,Cleveland city,Detroit-Shoreway,2,,Detroit-Shoreway,Central - Downtown - West,
390351021011000,1021.01-1000,19,390351021011,1021.01-1,1021.01,Cuyahoga,Cleveland city,Cleveland city,West Boulevard,1,,West Boulevard,Ohio City,
390351021011001,1021.01-1001,19,390351021011,1021.01-1,1021.01,Cuyahoga,Cleveland city,Cleveland city,West Boulevard,1,,West Boulevard,Ohio City,
390351021011002,1021.01-1002,19,390351021011,1021.01-1,1021.01,Cuyahoga,Cleveland city,Cleveland city,West Boulevard,1,,West Boulevard,Ohio City,
390351021011003,1021.01-1003,19,390351021011,1021.01-1,1021.01,Cuyahoga,Cleveland city,Cleveland city,West Boulevard,1,,West Boulevard,Ohio City,
390351021011004,1021.01-1004,19,390351021011,1021.01-1,1021.01,Cuyahoga,Cleveland city,Cleveland city,West Boulevard,1,,West Boulevard,Ohio City,
390351021011005,1021.01-1005,19,390351021011,1021.01-1,1021.01,Cuyahoga,Cleveland city,Cleveland city,West Boulevard,1,,West Boulevard,Ohio City,
390351021011006,1021.01-1006,19,390351021011,1021.01-1,1021.01,Cuyahoga,Cleveland city,Cleveland city,West Boulevard,1,,West Boulevard,Ohio City,
390351021012000,1021.01-2000,19,390351021012,1021.01-2,1021.01,Cuyahoga,Cleveland city,Cleveland city,West Boulevard,1,,West Boulevard,Ohio City,
390351021012001,1021.01-2001,19,390351021012,1021.01-2,1021.01,Cuyahoga,Cleveland city,Cleveland city,West Boulevard,1,,West Boulevard,Ohio City,
390351021012002,1021.01-2002,19,390351021012,1021.01-2,1021.01,Cuyahoga,Cleveland city,Cleveland city,West Boulevard,1,,West Boulevard,Ohio City,
